#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 10 05 09 36  66  3.8  4.2 99.00 99.00 99.00 999 1012.3  17.9 999.0 999.0 99.0 99.00
2016 10 05 09 42  68  3.0  3.2 99.00 99.00 99.00 999 1012.3  17.9 999.0 999.0 99.0 99.00
2016 10 05 09 48  68  3.0  3.4 99.00 99.00 99.00 999 1012.3  17.9 999.0 999.0 99.0 99.00
2016 10 05 09 54  74  3.1  3.3 99.00 99.00 99.00 999 1012.3  17.9 999.0 999.0 99.0 99.00
2016 10 05 10 00  76  2.6  2.9 99.00 99.00 99.00 999 1012.3  17.9 999.0 999.0 99.0 99.00
2016 10 05 10 06  82  3.3  3.6 99.00 99.00 99.00 999 1012.2  17.9 999.0 999.0 99.0 99.00
2016 10 05 10 12  87  3.6  4.1 99.00 99.00 99.00 999 1012.2  18.1 999.0 999.0 99.0 99.00
2016 10 05 10 18  54  3.5  3.7 99.00 99.00 99.00 999 1012.1  17.9 999.0 999.0 99.0 99.00
2016 10 05 10 24  54  3.5  3.7 99.00 99.00 99.00 999 1012.1  17.7 999.0 999.0 99.0 99.00
2016 10 05 10 30  54  3.6  3.8 99.00 99.00 99.00 999 1012.1  17.7 999.0 999.0 99.0 99.00
2016 10 05 10 36  49  3.9  4.2 99.00 99.00 99.00 999 1012.1  17.7 999.0 999.0 99.0 99.00
2016 10 05 10 42  47  3.6  3.9 99.00 99.00 99.00 999 1012.2  17.7 999.0 999.0 99.0 99.00
2016 10 05 10 48  47  3.2  3.4 99.00 99.00 99.00 999 1012.2  17.7 999.0 999.0 99.0 99.00
2016 10 05 10 54  38  3.6  4.0 99.00 99.00 99.00 999 1012.2  17.7 999.0 999.0 99.0 99.00
2016 10 05 11 00  38  4.2  4.4 99.00 99.00 99.00 999 1012.2  17.5 999.0 999.0 99.0 99.00
2016 10 05 11 06  45  3.7  4.1 99.00 99.00 99.00 999 1012.1  17.4 999.0 999.0 99.0 99.00
2016 10 05 11 12  40  4.3  4.7 99.00 99.00 99.00 999 1012.1  17.3 999.0 999.0 99.0 99.00
2016 10 05 11 18  44  4.3  4.6 99.00 99.00 99.00 999 1012.1  17.3 999.0 999.0 99.0 99.00
2016 10 05 11 24  49  4.4  4.6 99.00 99.00 99.00 999 1012.0  17.4 999.0 999.0 99.0 99.00
2016 10 05 11 30  43  4.1  4.4 99.00 99.00 99.00 999 1012.1  17.3 999.0 999.0 99.0 99.00
2016 10 05 11 42  47  5.0  5.4 99.00 99.00 99.00 999 1012.1  17.5 999.0 999.0 99.0 99.00
2016 10 05 11 48  49  5.1  5.4 99.00 99.00 99.00 999 1012.1  17.4 999.0 999.0 99.0 99.00
2016 10 05 11 54  49  4.3  4.5 99.00 99.00 99.00 999 1012.2  17.4 999.0 999.0 99.0 99.00
2016 10 05 12 00  40  4.0  4.3 99.00 99.00 99.00 999 1012.2  17.3 999.0 999.0 99.0 99.00
2016 10 05 12 06  48  4.0  4.4 99.00 99.00 99.00 999 1012.2  17.3 999.0 999.0 99.0 99.00
2016 10 05 12 12  57  4.9  5.2 99.00 99.00 99.00 999 1012.2  17.3 999.0 999.0 99.0 99.00
2016 10 05 12 18  45  4.5  4.6 99.00 99.00 99.00 999 1012.3  17.4 999.0 999.0 99.0 99.00
2016 10 05 12 24  49  3.6  3.8 99.00 99.00 99.00 999 1012.5  17.4 999.0 999.0 99.0 99.00
2016 10 05 12 30  51  3.6  3.9 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 05 12 36  44  3.4  3.7 99.00 99.00 99.00 999 1012.6  17.3 999.0 999.0 99.0 99.00
2016 10 05 12 42  53  3.7  4.2 99.00 99.00 99.00 999 1012.6  17.4 999.0 999.0 99.0 99.00
2016 10 05 12 48  46  3.1  3.6 99.00 99.00 99.00 999 1012.6  17.3 999.0 999.0 99.0 99.00
2016 10 05 12 54  46  3.0  3.4 99.00 99.00 99.00 999 1012.6  17.4 999.0 999.0 99.0 99.00
2016 10 05 13 00  48  3.1  3.3 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 06  47  3.6  3.9 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 12  57  2.9  3.4 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 18  56  3.1  3.3 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 24  56  3.0  3.3 99.00 99.00 99.00 999 1012.6  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 30  64  3.1  3.4 99.00 99.00 99.00 999 1012.6  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 36  57  3.1  3.4 99.00 99.00 99.00 999 1012.6  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 42  58  2.9  3.2 99.00 99.00 99.00 999 1012.8  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 48  60  3.2  3.4 99.00 99.00 99.00 999 1012.9  17.3 999.0 999.0 99.0 99.00
2016 10 05 13 54  79  2.6  2.8 99.00 99.00 99.00 999 1013.0  17.3 999.0 999.0 99.0 99.00
2016 10 05 14 00  67  2.5  2.6 99.00 99.00 99.00 999 1013.1  17.3 999.0 999.0 99.0 99.00
2016 10 05 14 06  83  1.8  2.1 99.00 99.00 99.00 999 1013.2  17.4 999.0 999.0 99.0 99.00
2016 10 05 14 12  65  1.6  1.7 99.00 99.00 99.00 999 1013.2  17.4 999.0 999.0 99.0 99.00
2016 10 05 14 18  95  1.8  2.0 99.00 99.00 99.00 999 1013.3  17.5 999.0 999.0 99.0 99.00
2016 10 05 14 24  96  1.6  1.8 99.00 99.00 99.00 999 1013.4  17.6 999.0 999.0 99.0 99.00
2016 10 05 14 30 112  1.4  1.5 99.00 99.00 99.00 999 1013.5  17.6 999.0 999.0 99.0 99.00
2016 10 05 14 36 121  1.5  1.6 99.00 99.00 99.00 999 1013.5  17.8 999.0 999.0 99.0 99.00
2016 10 05 14 42 136  1.6  1.8 99.00 99.00 99.00 999 1013.5  17.8 999.0 999.0 99.0 99.00
2016 10 05 14 48 128  1.8  2.0 99.00 99.00 99.00 999 1013.6  17.8 999.0 999.0 99.0 99.00
2016 10 05 15 00 134  0.8  0.8 99.00 99.00 99.00 999 1013.8  17.9 999.0 999.0 99.0 99.00
2016 10 05 15 06  99  0.4  0.6 99.00 99.00 99.00 999 1013.9  18.2 999.0 999.0 99.0 99.00
2016 10 05 15 12  66  1.1  1.1 99.00 99.00 99.00 999 1013.9  18.4 999.0 999.0 99.0 99.00
2016 10 05 15 18  67  1.1  1.2 99.00 99.00 99.00 999 1014.0  18.6 999.0 999.0 99.0 99.00
2016 10 05 15 24  59  0.9  1.0 99.00 99.00 99.00 999 1014.0  18.7 999.0 999.0 99.0 99.00
2016 10 05 15 30  39  1.3  1.4 99.00 99.00 99.00 999 1014.0  18.8 999.0 999.0 99.0 99.00
2016 10 05 15 36  35  1.4  1.5 99.00 99.00 99.00 999 1014.1  18.8 999.0 999.0 99.0 99.00
2016 10 05 15 42  33  1.2  1.4 99.00 99.00 99.00 999 1014.2  19.0 999.0 999.0 99.0 99.00
2016 10 05 15 54  16  0.8  1.0 99.00 99.00 99.00 999 1014.4  20.0 999.0 999.0 99.0 99.00
2016 10 05 16 00  32  0.8  0.8 99.00 99.00 99.00 999 1014.3  20.1 999.0 999.0 99.0 99.00
2016 10 05 16 06  37  0.5  0.6 99.00 99.00 99.00 999 1014.3  20.1 999.0 999.0 99.0 99.00
2016 10 05 16 12  55  0.5  0.6 99.00 99.00 99.00 999 1014.4  20.6 999.0 999.0 99.0 99.00
2016 10 05 16 18  60  0.6  0.6 99.00 99.00 99.00 999 1014.4  20.9 999.0 999.0 99.0 99.00
2016 10 05 16 24  85  0.5  0.6 99.00 99.00 99.00 999 1014.5  21.0 999.0 999.0 99.0 99.00
2016 10 05 16 30 112  0.8  0.9 99.00 99.00 99.00 999 1014.6  20.9 999.0 999.0 99.0 99.00
2016 10 05 16 36 119  0.9  1.0 99.00 99.00 99.00 999 1014.6  21.2 999.0 999.0 99.0 99.00
2016 10 05 16 42 113  1.2  1.3 99.00 99.00 99.00 999 1014.5  21.1 999.0 999.0 99.0 99.00
2016 10 05 16 48 116  1.1  1.2 99.00 99.00 99.00 999 1014.6  21.1 999.0 999.0 99.0 99.00
2016 10 05 16 54 118  1.2  1.2 99.00 99.00 99.00 999 1014.6  21.1 999.0 999.0 99.0 99.00
2016 10 05 17 00 118  1.5  1.6 99.00 99.00 99.00 999 1014.6  21.5 999.0 999.0 99.0 99.00
2016 10 05 17 06 129  1.5  1.7 99.00 99.00 99.00 999 1014.5  20.4 999.0 999.0 99.0 99.00
2016 10 05 17 12 136  1.5  1.6 99.00 99.00 99.00 999 1014.6  19.2 999.0 999.0 99.0 99.00
2016 10 05 17 18 125  1.9  2.0 99.00 99.00 99.00 999 1014.6  19.1 999.0 999.0 99.0 99.00
2016 10 05 17 24 128  1.9  2.1 99.00 99.00 99.00 999 1014.6  19.8 999.0 999.0 99.0 99.00
2016 10 05 17 30 130  1.7  1.9 99.00 99.00 99.00 999 1014.6  19.1 999.0 999.0 99.0 99.00
2016 10 05 17 36 127  1.9  2.1 99.00 99.00 99.00 999 1014.5  19.7 999.0 999.0 99.0 99.00
2016 10 05 17 48 146  1.4  1.5 99.00 99.00 99.00 999 1014.3  19.3 999.0 999.0 99.0 99.00
2016 10 05 17 54 144  1.7  1.9 99.00 99.00 99.00 999 1014.3  19.0 999.0 999.0 99.0 99.00
2016 10 05 18 00 154  2.2  2.4 99.00 99.00 99.00 999 1014.2  19.4 999.0 999.0 99.0 99.00
2016 10 05 18 06 168  2.3  2.4 99.00 99.00 99.00 999 1014.2  20.1 999.0 999.0 99.0 99.00
2016 10 05 18 12 164  2.4  2.4 99.00 99.00 99.00 999 1014.3  20.7 999.0 999.0 99.0 99.00
2016 10 05 18 18 178  2.3  2.4 99.00 99.00 99.00 999 1014.3  21.1 999.0 999.0 99.0 99.00
2016 10 05 18 24 999 99.0 99.0 99.00 99.00 99.00 999 1014.3  21.2 999.0 999.0 99.0 99.00
2016 10 05 18 30 999 99.0 99.0 99.00 99.00 99.00 999 1014.4  21.6 999.0 999.0 99.0 99.00
2016 10 05 18 36 200  3.1  3.5 99.00 99.00 99.00 999 1014.3  21.6 999.0 999.0 99.0 99.00
2016 10 05 18 42 206  2.9  3.0 99.00 99.00 99.00 999 1014.3  20.7 999.0 999.0 99.0 99.00
2016 10 05 18 48 193  2.9  3.1 99.00 99.00 99.00 999 1014.2  20.8 999.0 999.0 99.0 99.00
2016 10 05 18 54 193  4.1  4.5 99.00 99.00 99.00 999 1014.1  20.6 999.0 999.0 99.0 99.00
2016 10 05 19 00 200  3.7  3.9 99.00 99.00 99.00 999 1014.1  20.7 999.0 999.0 99.0 99.00
2016 10 05 19 06 196  4.0  4.4 99.00 99.00 99.00 999 1014.1  20.9 999.0 999.0 99.0 99.00
2016 10 05 19 12 198  3.9  4.2 99.00 99.00 99.00 999 1014.1  20.6 999.0 999.0 99.0 99.00
2016 10 05 19 18 202  4.4  4.8 99.00 99.00 99.00 999 1014.0  20.0 999.0 999.0 99.0 99.00
2016 10 05 19 24 201  4.4  4.8 99.00 99.00 99.00 999 1013.9  20.2 999.0 999.0 99.0 99.00
2016 10 05 19 30 204  4.3  4.6 99.00 99.00 99.00 999 1013.8  19.8 999.0 999.0 99.0 99.00
2016 10 05 19 36 217  3.7  3.9 99.00 99.00 99.00 999 1013.8  19.4 999.0 999.0 99.0 99.00
2016 10 05 19 42 218  3.8  4.1 99.00 99.00 99.00 999 1013.7  19.1 999.0 999.0 99.0 99.00
2016 10 05 19 48 212  3.9  4.2 99.00 99.00 99.00 999 1013.7  19.5 999.0 999.0 99.0 99.00
2016 10 05 19 54 220  4.1  4.3 99.00 99.00 99.00 999 1013.7  19.2 999.0 999.0 99.0 99.00
2016 10 05 20 00 214  4.6  5.0 99.00 99.00 99.00 999 1013.6  19.1 999.0 999.0 99.0 99.00
2016 10 05 20 06 215  4.5  4.8 99.00 99.00 99.00 999 1013.4  19.2 999.0 999.0 99.0 99.00
2016 10 05 20 12 225  4.5  4.8 99.00 99.00 99.00 999 1013.4  19.1 999.0 999.0 99.0 99.00
2016 10 05 20 18 225  4.0  4.4 99.00 99.00 99.00 999 1013.3  19.1 999.0 999.0 99.0 99.00
2016 10 05 20 24 220  4.5  4.8 99.00 99.00 99.00 999 1013.2  19.1 999.0 999.0 99.0 99.00
2016 10 05 20 30 222  4.7  5.1 99.00 99.00 99.00 999 1013.1  19.0 999.0 999.0 99.0 99.00
2016 10 05 20 36 220  4.3  4.8 99.00 99.00 99.00 999 1013.0  19.3 999.0 999.0 99.0 99.00
2016 10 05 20 42 214  4.2  4.7 99.00 99.00 99.00 999 1012.9  19.1 999.0 999.0 99.0 99.00
2016 10 05 20 48 220  4.9  5.3 99.00 99.00 99.00 999 1012.8  19.1 999.0 999.0 99.0 99.00
2016 10 05 20 54 218  4.5  4.9 99.00 99.00 99.00 999 1012.8  19.3 999.0 999.0 99.0 99.00
2016 10 05 21 00 217  4.9  5.2 99.00 99.00 99.00 999 1012.7  19.2 999.0 999.0 99.0 99.00
2016 10 05 21 06 211  4.9  5.1 99.00 99.00 99.00 999 1012.7  19.4 999.0 999.0 99.0 99.00
2016 10 05 21 12 217  5.4  5.8 99.00 99.00 99.00 999 1012.7  19.2 999.0 999.0 99.0 99.00
2016 10 05 21 18 212  5.0  5.5 99.00 99.00 99.00 999 1012.6  19.5 999.0 999.0 99.0 99.00
2016 10 05 21 24 222  5.1  5.3 99.00 99.00 99.00 999 1012.6  19.2 999.0 999.0 99.0 99.00
2016 10 05 21 30 211  5.2  5.5 99.00 99.00 99.00 999 1012.5  19.4 999.0 999.0 99.0 99.00
2016 10 05 21 36 208  5.1  5.6 99.00 99.00 99.00 999 1012.4  19.6 999.0 999.0 99.0 99.00
2016 10 05 21 42 214  5.4  5.9 99.00 99.00 99.00 999 1012.4  19.6 999.0 999.0 99.0 99.00
2016 10 05 21 48 222  5.6  5.9 99.00 99.00 99.00 999 1012.4  19.5 999.0 999.0 99.0 99.00
2016 10 05 21 54 221  5.9  6.5 99.00 99.00 99.00 999 1012.4  19.4 999.0 999.0 99.0 99.00
2016 10 05 22 00 224  5.8  6.2 99.00 99.00 99.00 999 1012.4  19.4 999.0 999.0 99.0 99.00
2016 10 05 22 06 222  5.9  6.3 99.00 99.00 99.00 999 1012.4  19.5 999.0 999.0 99.0 99.00
2016 10 05 22 12 224  5.8  6.6 99.00 99.00 99.00 999 1012.4  19.6 999.0 999.0 99.0 99.00
2016 10 05 22 18 224  6.4  7.1 99.00 99.00 99.00 999 1012.4  19.6 999.0 999.0 99.0 99.00
2016 10 05 22 24 231  5.4  7.3 99.00 99.00 99.00 999 1012.4  19.9 999.0 999.0 99.0 99.00
2016 10 05 22 36 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2016 10 05 22 42 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2016 10 05 22 48 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2016 10 05 22 54 234  4.9  6.7 99.00 99.00 99.00 999 1012.2  20.0 999.0 999.0 99.0 99.00
2016 10 05 23 00 234  4.6  6.2 99.00 99.00 99.00 999 1012.1  20.2 999.0 999.0 99.0 99.00
2016 10 05 23 06 236  5.5  6.4 99.00 99.00 99.00 999 1012.1  20.0 999.0 999.0 99.0 99.00
2016 10 05 23 12 238  5.9  6.7 99.00 99.00 99.00 999 1012.1  20.1 999.0 999.0 99.0 99.00
2016 10 05 23 18 241  5.5  6.6 99.00 99.00 99.00 999 1012.1  20.0 999.0 999.0 99.0 99.00
2016 10 05 23 24 242  6.5  7.3 99.00 99.00 99.00 999 1012.0  19.8 999.0 999.0 99.0 99.00
2016 10 05 23 30 239  5.3  6.8 99.00 99.00 99.00 999 1012.0  19.8 999.0 999.0 99.0 99.00
2016 10 05 23 36 999 99.0 99.0 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2016 10 05 23 42 999 99.0 99.0 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2016 10 05 23 48 999 99.0 99.0 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2016 10 05 23 54 234  4.8  6.1 99.00 99.00 99.00 999 1012.0  19.6 999.0 999.0 99.0 99.00
2016 10 06 00 00 236  5.1  6.1 99.00 99.00 99.00 999 1012.0  19.6 999.0 999.0 99.0 99.00
2016 10 06 00 06 235  4.9  6.3 99.00 99.00 99.00 999 1012.0  19.4 999.0 999.0 99.0 99.00
2016 10 06 00 12 234  4.8  6.0 99.00 99.00 99.00 999 1012.0  19.3 999.0 999.0 99.0 99.00
2016 10 06 00 18 239  5.6  6.5 99.00 99.00 99.00 999 1011.9  19.3 999.0 999.0 99.0 99.00
2016 10 06 00 24 235  5.2  6.0 99.00 99.00 99.00 999 1012.0  19.3 999.0 999.0 99.0 99.00
2016 10 06 00 30 244  5.1  6.3 99.00 99.00 99.00 999 1011.9  19.4 999.0 999.0 99.0 99.00
2016 10 06 00 36 236  5.5  6.7 99.00 99.00 99.00 999 1011.9  19.2 999.0 999.0 99.0 99.00
2016 10 06 00 42 240  5.4  6.2 99.00 99.00 99.00 999 1011.9  19.2 999.0 999.0 99.0 99.00
2016 10 06 00 48 241  4.6  6.1 99.00 99.00 99.00 999 1011.9  19.2 999.0 999.0 99.0 99.00
2016 10 06 00 54 237  4.7  6.2 99.00 99.00 99.00 999 1011.9  19.1 999.0 999.0 99.0 99.00
2016 10 06 01 00 241  5.4  6.2 99.00 99.00 99.00 999 1011.8  19.1 999.0 999.0 99.0 99.00
2016 10 06 01 06 240  5.5  6.4 99.00 99.00 99.00 999 1011.8  19.0 999.0 999.0 99.0 99.00
2016 10 06 01 12 239  5.1  6.0 99.00 99.00 99.00 999 1011.8  18.9 999.0 999.0 99.0 99.00
2016 10 06 01 18 247  5.1  6.2 99.00 99.00 99.00 999 1011.8  18.8 999.0 999.0 99.0 99.00
2016 10 06 01 24 239  5.3  6.2 99.00 99.00 99.00 999 1011.8  18.8 999.0 999.0 99.0 99.00
2016 10 06 01 30 243  4.5  5.5 99.00 99.00 99.00 999 1011.9  18.8 999.0 999.0 99.0 99.00
2016 10 06 01 36 233  3.7  4.2 99.00 99.00 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2016 10 06 01 42 238  4.3  5.4 99.00 99.00 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2016 10 06 01 48 234  3.2  3.9 99.00 99.00 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2016 10 06 01 54 238  3.9  4.9 99.00 99.00 99.00 999 1011.9  18.7 999.0 999.0 99.0 99.00
2016 10 06 02 00 238  4.0  4.7 99.00 99.00 99.00 999 1011.9  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 06 240  4.2  4.9 99.00 99.00 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 12 236  3.7  4.5 99.00 99.00 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 18 240  3.8  4.3 99.00 99.00 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 24 233  3.8  4.9 99.00 99.00 99.00 999 1011.9  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 30 239  2.6  3.6 99.00 99.00 99.00 999 1012.0  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 36 238  3.6  4.3 99.00 99.00 99.00 999 1012.0  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 42 237  2.8  3.5 99.00 99.00 99.00 999 1012.0  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 48 237  2.4  3.1 99.00 99.00 99.00 999 1012.1  18.6 999.0 999.0 99.0 99.00
2016 10 06 02 54 233  2.5  3.4 99.00 99.00 99.00 999 1012.1  18.6 999.0 999.0 99.0 99.00
2016 10 06 03 00 232  2.5  3.4 99.00 99.00 99.00 999 1012.2  18.6 999.0 999.0 99.0 99.00
2016 10 06 03 06 243  2.8  3.5 99.00 99.00 99.00 999 1012.2  18.6 999.0 999.0 99.0 99.00
2016 10 06 03 12 252  2.5  3.0 99.00 99.00 99.00 999 1012.2  18.5 999.0 999.0 99.0 99.00
2016 10 06 03 18 256  2.3  2.7 99.00 99.00 99.00 999 1012.2  18.4 999.0 999.0 99.0 99.00
2016 10 06 03 24 242  2.1  2.4 99.00 99.00 99.00 999 1012.2  18.4 999.0 999.0 99.0 99.00
2016 10 06 03 30 243  2.1  2.4 99.00 99.00 99.00 999 1012.2  18.4 999.0 999.0 99.0 99.00
2016 10 06 03 36 226  2.1  2.4 99.00 99.00 99.00 999 1012.2  18.5 999.0 999.0 99.0 99.00
2016 10 06 03 42 225  2.0  2.4 99.00 99.00 99.00 999 1012.2  18.4 999.0 999.0 99.0 99.00
2016 10 06 03 48 227  1.6  1.9 99.00 99.00 99.00 999 1012.3  18.4 999.0 999.0 99.0 99.00
2016 10 06 03 54 226  1.7  2.2 99.00 99.00 99.00 999 1012.2  18.5 999.0 999.0 99.0 99.00
2016 10 06 04 00 231  1.3  1.7 99.00 99.00 99.00 999 1012.4  18.4 999.0 999.0 99.0 99.00
2016 10 06 04 06 233  1.6  2.1 99.00 99.00 99.00 999 1012.4  18.5 999.0 999.0 99.0 99.00
2016 10 06 04 12 237  1.8  2.0 99.00 99.00 99.00 999 1012.5  18.4 999.0 999.0 99.0 99.00
2016 10 06 04 18 220  2.0  2.2 99.00 99.00 99.00 999 1012.5  18.4 999.0 999.0 99.0 99.00
2016 10 06 04 24 216  2.0  2.2 99.00 99.00 99.00 999 1012.5  18.3 999.0 999.0 99.0 99.00
2016 10 06 04 30 222  1.2  2.1 99.00 99.00 99.00 999 1012.6  18.4 999.0 999.0 99.0 99.00
2016 10 06 04 36 227  1.1  1.5 99.00 99.00 99.00 999 1012.6  18.4 999.0 999.0 99.0 99.00
2016 10 06 04 42 236  0.9  1.3 99.00 99.00 99.00 999 1012.6  18.3 999.0 999.0 99.0 99.00
2016 10 06 04 48 223  1.4  1.6 99.00 99.00 99.00 999 1012.6  18.3 999.0 999.0 99.0 99.00
2016 10 06 04 54 219  0.9  1.0 99.00 99.00 99.00 999 1012.6  18.3 999.0 999.0 99.0 99.00
2016 10 06 05 00 247  0.7  1.0 99.00 99.00 99.00 999 1012.7  18.3 999.0 999.0 99.0 99.00
2016 10 06 05 06 245  0.5  0.5 99.00 99.00 99.00 999 1012.6  18.2 999.0 999.0 99.0 99.00
2016 10 06 05 12 213  0.0  0.1 99.00 99.00 99.00 999 1012.7  18.1 999.0 999.0 99.0 99.00
2016 10 06 05 18 224  0.7  0.8 99.00 99.00 99.00 999 1012.6  18.1 999.0 999.0 99.0 99.00
2016 10 06 05 24 212  0.6  0.8 99.00 99.00 99.00 999 1012.5  18.0 999.0 999.0 99.0 99.00
2016 10 06 05 30 223  0.4  0.5 99.00 99.00 99.00 999 1012.5  18.1 999.0 999.0 99.0 99.00
2016 10 06 05 36 175  0.0  0.2 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2016 10 06 05 42 288  0.6  0.7 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2016 10 06 05 48   0  0.0  0.0 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2016 10 06 05 54 337  0.2  0.5 99.00 99.00 99.00 999 1012.5  17.9 999.0 999.0 99.0 99.00
2016 10 06 06 00  23  0.6  0.7 99.00 99.00 99.00 999 1012.5  17.8 999.0 999.0 99.0 99.00
2016 10 06 06 06   0  0.0  0.0 99.00 99.00 99.00 999 1012.6  17.7 999.0 999.0 99.0 99.00
2016 10 06 06 12 200  0.3  0.4 99.00 99.00 99.00 999 1012.6  17.6 999.0 999.0 99.0 99.00
2016 10 06 06 18 198  0.7  0.8 99.00 99.00 99.00 999 1012.6  17.8 999.0 999.0 99.0 99.00
2016 10 06 06 24 181  0.8  0.9 99.00 99.00 99.00 999 1012.6  17.7 999.0 999.0 99.0 99.00
2016 10 06 06 30 189  0.7  0.9 99.00 99.00 99.00 999 1012.6  17.6 999.0 999.0 99.0 99.00
2016 10 06 06 36 198  1.0  1.1 99.00 99.00 99.00 999 1012.6  17.4 999.0 999.0 99.0 99.00
2016 10 06 06 42 166  0.1  0.3 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 06 48  79  0.9  1.0 99.00 99.00 99.00 999 1012.5  17.6 999.0 999.0 99.0 99.00
2016 10 06 06 54   0  0.0  0.0 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 07 00 266  0.3  0.4 99.00 99.00 99.00 999 1012.5  17.6 999.0 999.0 99.0 99.00
2016 10 06 07 06   0  0.0  0.0 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 06 07 12 176  0.8  0.9 99.00 99.00 99.00 999 1012.6  17.3 999.0 999.0 99.0 99.00
2016 10 06 07 18 222  1.2  1.5 99.00 99.00 99.00 999 1012.5  17.4 999.0 999.0 99.0 99.00
2016 10 06 07 24 163  0.9  1.1 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 07 30 155  1.8  2.0 99.00 99.00 99.00 999 1012.4  17.6 999.0 999.0 99.0 99.00
2016 10 06 07 36 141  0.2  0.4 99.00 99.00 99.00 999 1012.3  17.4 999.0 999.0 99.0 99.00
2016 10 06 07 42 145  1.2  1.3 99.00 99.00 99.00 999 1012.3  17.5 999.0 999.0 99.0 99.00
2016 10 06 07 48 209  1.0  1.1 99.00 99.00 99.00 999 1012.2  17.5 999.0 999.0 99.0 99.00
2016 10 06 07 54 276  1.0  1.1 99.00 99.00 99.00 999 1012.4  17.3 999.0 999.0 99.0 99.00
2016 10 06 08 00   0  0.0  0.0 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 08 06 183  0.5  0.5 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 08 12 151  0.2  0.3 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 08 18 170  0.8  0.9 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 08 24 199  0.5  0.6 99.00 99.00 99.00 999 1012.5  17.3 999.0 999.0 99.0 99.00
2016 10 06 08 30 211  0.8  1.0 99.00 99.00 99.00 999 1012.4  17.4 999.0 999.0 99.0 99.00
2016 10 06 08 36 241  1.3  1.4 99.00 99.00 99.00 999 1012.3  17.4 999.0 999.0 99.0 99.00
2016 10 06 08 42 262  1.4  1.5 99.00 99.00 99.00 999 1012.4  17.5 999.0 999.0 99.0 99.00
2016 10 06 08 48 288  0.9  1.0 99.00 99.00 99.00 999 1012.5  17.6 999.0 999.0 99.0 99.00
2016 10 06 08 54 313  0.6  0.7 99.00 99.00 99.00 999 1012.5  17.5 999.0 999.0 99.0 99.00
2016 10 06 09 00 353  0.4  0.4 99.00 99.00 99.00 999 1012.4  17.4 999.0 999.0 99.0 99.00
2016 10 06 09 06   9  0.4  0.4 99.00 99.00 99.00 999 1012.4  17.1 999.0 999.0 99.0 99.00
